,rank,mean_importance
4mer_freq_5_TCGA,12636.5,0.0
4mer_freq_5_TCGT,474.0,0.4587033063173294
4mer_freq_5_TCGG,5799.0,0.046939000487327576
4mer_freq_5_TCGC,1172.0,0.22927849888801574
4mer_freq_5_TCCA,3012.0,0.10954769849777221
4mer_freq_5_TCCT,5339.0,0.05403060019016266
4mer_freq_5_TCCG,7491.0,0.02481279969215393
4mer_freq_5_TCCC,1099.0,0.24174609780311584
4mer_freq_5_GAAA,1205.0,0.2236519068479538
4mer_freq_5_GAAT,12636.5,0.0
4mer_freq_5_GAAG,2205.0,0.14248889982700347
4mer_freq_5_GAAC,7095.0,0.029085499048233033
4mer_freq_5_GATA,3110.5,0.10641399621963502
4mer_freq_5_GATT,12636.5,0.0
4mer_freq_5_GATG,4978.0,0.06023629903793335
4mer_freq_5_GATC,7928.0,0.02083120048046112
4mer_freq_5_GAGA,12636.5,0.0
4mer_freq_5_GAGT,5110.0,0.05779569894075394
4mer_freq_5_GAGG,1078.0,0.24536070078611374
4mer_freq_5_GAGC,2640.0,0.12290890216827392
4mer_freq_5_GACA,5765.0,0.04739170074462891
4mer_freq_5_GACT,12636.5,0.0
4mer_freq_5_GACG,2517.0,0.12786899954080583
4mer_freq_5_GACC,2910.0,0.11263840049505233
4mer_freq_5_GTAA,12636.5,0.0
4mer_freq_5_GTAT,12636.5,0.0
4mer_freq_5_GTAG,1997.0,0.1537383019924164
4mer_freq_5_GTAC,7680.0,0.022918200492858885
4mer_freq_5_GTTA,12636.5,0.0
4mer_freq_5_GTTT,5598.0,0.04993570148944855
4mer_freq_5_GTTG,5054.0,0.058827102184295654
4mer_freq_5_GTTC,12636.5,0.0
4mer_freq_5_GTGA,4350.0,0.07395840287208558
4mer_freq_5_GTGT,12636.5,0.0
4mer_freq_5_GTGG,5814.0,0.04671140015125275
4mer_freq_5_GTGC,904.0,0.2763192981481552
4mer_freq_5_GTCA,3634.0,0.09105779826641083
4mer_freq_5_GTCT,4015.0,0.08123369812965393
4mer_freq_5_GTCG,68.0,2.056216088682413
4mer_freq_5_GTCC,1709.0,0.1741241008043289
4mer_freq_5_GGAA,1692.0,0.1754537984728813
4mer_freq_5_GGAT,12636.5,0.0
4mer_freq_5_GGAG,2978.0,0.11064980179071426
4mer_freq_5_GGAC,8119.0,0.01940840035676956
